index,station_number,datee,tmax,tmin,tavg,depart,dewpoint,wetbulb,heat,cool,sunrise,sunset,codesum,snowfall,preciptotal,stnpressure,sealevel,resultspeed,resultdir,avgspeed,date,store_nbr,item_nbr,units
18,20,2012-01-01,59.0,41.0,50.0,0.0,28.0,40.0,15.0,0.0,0.0,0.0, ,0.0,0.0,29.78,30.48,10.9,33.0,10.8,01-01-2012,17,102,0
18,20,2012-01-01,59.0,41.0,50.0,0.0,28.0,40.0,15.0,0.0,0.0,0.0, ,0.0,0.0,29.78,30.48,10.9,33.0,10.8,01-01-2012,17,103,0
18,20,2012-01-01,59.0,41.0,50.0,0.0,28.0,40.0,15.0,0.0,0.0,0.0, ,0.0,0.0,29.78,30.48,10.9,33.0,10.8,01-01-2012,17,104,0
18,20,2012-01-01,59.0,41.0,50.0,0.0,28.0,40.0,15.0,0.0,0.0,0.0, ,0.0,0.0,29.78,30.48,10.9,33.0,10.8,01-01-2012,17,105,0
18,20,2012-01-01,59.0,41.0,50.0,0.0,28.0,40.0,15.0,0.0,0.0,0.0, ,0.0,0.0,29.78,30.48,10.9,33.0,10.8,01-01-2012,17,106,0
18,20,2012-01-01,59.0,41.0,50.0,0.0,28.0,40.0,15.0,0.0,0.0,0.0, ,0.0,0.0,29.78,30.48,10.9,33.0,10.8,01-01-2012,17,107,0
18,20,2012-01-01,59.0,41.0,50.0,0.0,28.0,40.0,15.0,0.0,0.0,0.0, ,0.0,0.0,29.78,30.48,10.9,33.0,10.8,01-01-2012,17,108,0
18,20,2012-01-01,59.0,41.0,50.0,0.0,28.0,40.0,15.0,0.0,0.0,0.0, ,0.0,0.0,29.78,30.48,10.9,33.0,10.8,01-01-2012,17,109,0
18,20,2012-01-01,59.0,41.0,50.0,0.0,28.0,40.0,15.0,0.0,0.0,0.0, ,0.0,0.0,29.78,30.48,10.9,33.0,10.8,01-01-2012,17,110,0
18,20,2012-01-01,59.0,41.0,50.0,0.0,28.0,40.0,15.0,0.0,0.0,0.0, ,0.0,0.0,29.78,30.48,10.9,33.0,10.8,01-01-2012,17,111,0
15,17,2012-01-01,56.0,38.0,47.0,0.0,23.0,37.0,18.0,0.0,0.0,0.0, ,0.0,0.0,29.83,30.5,5.4,32.0,5.8,01-01-2012,18,1,0
15,17,2012-01-01,56.0,38.0,47.0,0.0,23.0,37.0,18.0,0.0,0.0,0.0, ,0.0,0.0,29.83,30.5,5.4,32.0,5.8,01-01-2012,18,2,0
15,17,2012-01-01,56.0,38.0,47.0,0.0,23.0,37.0,18.0,0.0,0.0,0.0, ,0.0,0.0,29.83,30.5,5.4,32.0,5.8,01-01-2012,18,3,0
15,17,2012-01-01,56.0,38.0,47.0,0.0,23.0,37.0,18.0,0.0,0.0,0.0, ,0.0,0.0,29.83,30.5,5.4,32.0,5.8,01-01-2012,18,4,0
15,17,2012-01-01,56.0,38.0,47.0,0.0,23.0,37.0,18.0,0.0,0.0,0.0, ,0.0,0.0,29.83,30.5,5.4,32.0,5.8,01-01-2012,18,5,18
15,17,2012-01-01,56.0,38.0,47.0,0.0,23.0,37.0,18.0,0.0,0.0,0.0, ,0.0,0.0,29.83,30.5,5.4,32.0,5.8,01-01-2012,18,6,0
15,17,2012-01-01,56.0,38.0,47.0,0.0,23.0,37.0,18.0,0.0,0.0,0.0, ,0.0,0.0,29.83,30.5,5.4,32.0,5.8,01-01-2012,18,7,0
15,17,2012-01-01,56.0,38.0,47.0,0.0,23.0,37.0,18.0,0.0,0.0,0.0, ,0.0,0.0,29.83,30.5,5.4,32.0,5.8,01-01-2012,18,8,0
15,17,2012-01-01,56.0,38.0,47.0,0.0,23.0,37.0,18.0,0.0,0.0,0.0, ,0.0,0.0,29.83,30.5,5.4,32.0,5.8,01-01-2012,18,9,0
15,17,2012-01-01,56.0,38.0,47.0,0.0,23.0,37.0,18.0,0.0,0.0,0.0, ,0.0,0.0,29.83,30.5,5.4,32.0,5.8,01-01-2012,18,10,0
15,17,2012-01-01,56.0,38.0,47.0,0.0,23.0,37.0,18.0,0.0,0.0,0.0, ,0.0,0.0,29.83,30.5,5.4,32.0,5.8,01-01-2012,18,11,0
15,17,2012-01-01,56.0,38.0,47.0,0.0,23.0,37.0,18.0,0.0,0.0,0.0, ,0.0,0.0,29.83,30.5,5.4,32.0,5.8,01-01-2012,18,12,0
15,17,2012-01-01,56.0,38.0,47.0,0.0,23.0,37.0,18.0,0.0,0.0,0.0, ,0.0,0.0,29.83,30.5,5.4,32.0,5.8,01-01-2012,18,13,0
15,17,2012-01-01,56.0,38.0,47.0,0.0,23.0,37.0,18.0,0.0,0.0,0.0, ,0.0,0.0,29.83,30.5,5.4,32.0,5.8,01-01-2012,18,14,0
15,17,2012-01-01,56.0,38.0,47.0,0.0,23.0,37.0,18.0,0.0,0.0,0.0, ,0.0,0.0,29.83,30.5,5.4,32.0,5.8,01-01-2012,18,15,0
15,17,2012-01-01,56.0,38.0,47.0,0.0,23.0,37.0,18.0,0.0,0.0,0.0, ,0.0,0.0,29.83,30.5,5.4,32.0,5.8,01-01-2012,18,16,0
15,17,2012-01-01,56.0,38.0,47.0,0.0,23.0,37.0,18.0,0.0,0.0,0.0, ,0.0,0.0,29.83,30.5,5.4,32.0,5.8,01-01-2012,18,17,0
15,17,2012-01-01,56.0,38.0,47.0,0.0,23.0,37.0,18.0,0.0,0.0,0.0, ,0.0,0.0,29.83,30.5,5.4,32.0,5.8,01-01-2012,18,18,0
15,17,2012-01-01,56.0,38.0,47.0,0.0,23.0,37.0,18.0,0.0,0.0,0.0, ,0.0,0.0,29.83,30.5,5.4,32.0,5.8,01-01-2012,18,19,0
15,17,2012-01-01,56.0,38.0,47.0,0.0,23.0,37.0,18.0,0.0,0.0,0.0, ,0.0,0.0,29.83,30.5,5.4,32.0,5.8,01-01-2012,18,20,0
15,17,2012-01-01,56.0,38.0,47.0,0.0,23.0,37.0,18.0,0.0,0.0,0.0, ,0.0,0.0,29.83,30.5,5.4,32.0,5.8,01-01-2012,18,21,0
15,17,2012-01-01,56.0,38.0,47.0,0.0,23.0,37.0,18.0,0.0,0.0,0.0, ,0.0,0.0,29.83,30.5,5.4,32.0,5.8,01-01-2012,18,22,0
15,17,2012-01-01,56.0,38.0,47.0,0.0,23.0,37.0,18.0,0.0,0.0,0.0, ,0.0,0.0,29.83,30.5,5.4,32.0,5.8,01-01-2012,18,23,0
15,17,2012-01-01,56.0,38.0,47.0,0.0,23.0,37.0,18.0,0.0,0.0,0.0, ,0.0,0.0,29.83,30.5,5.4,32.0,5.8,01-01-2012,18,24,0
15,17,2012-01-01,56.0,38.0,47.0,0.0,23.0,37.0,18.0,0.0,0.0,0.0, ,0.0,0.0,29.83,30.5,5.4,32.0,5.8,01-01-2012,18,25,0
15,17,2012-01-01,56.0,38.0,47.0,0.0,23.0,37.0,18.0,0.0,0.0,0.0, ,0.0,0.0,29.83,30.5,5.4,32.0,5.8,01-01-2012,18,26,0
15,17,2012-01-01,56.0,38.0,47.0,0.0,23.0,37.0,18.0,0.0,0.0,0.0, ,0.0,0.0,29.83,30.5,5.4,32.0,5.8,01-01-2012,18,27,0
15,17,2012-01-01,56.0,38.0,47.0,0.0,23.0,37.0,18.0,0.0,0.0,0.0, ,0.0,0.0,29.83,30.5,5.4,32.0,5.8,01-01-2012,18,28,0
15,17,2012-01-01,56.0,38.0,47.0,0.0,23.0,37.0,18.0,0.0,0.0,0.0, ,0.0,0.0,29.83,30.5,5.4,32.0,5.8,01-01-2012,18,29,0
15,17,2012-01-01,56.0,38.0,47.0,0.0,23.0,37.0,18.0,0.0,0.0,0.0, ,0.0,0.0,29.83,30.5,5.4,32.0,5.8,01-01-2012,18,30,0
15,17,2012-01-01,56.0,38.0,47.0,0.0,23.0,37.0,18.0,0.0,0.0,0.0, ,0.0,0.0,29.83,30.5,5.4,32.0,5.8,01-01-2012,18,31,0
15,17,2012-01-01,56.0,38.0,47.0,0.0,23.0,37.0,18.0,0.0,0.0,0.0, ,0.0,0.0,29.83,30.5,5.4,32.0,5.8,01-01-2012,18,32,0
15,17,2012-01-01,56.0,38.0,47.0,0.0,23.0,37.0,18.0,0.0,0.0,0.0, ,0.0,0.0,29.83,30.5,5.4,32.0,5.8,01-01-2012,18,33,0
15,17,2012-01-01,56.0,38.0,47.0,0.0,23.0,37.0,18.0,0.0,0.0,0.0, ,0.0,0.0,29.83,30.5,5.4,32.0,5.8,01-01-2012,18,34,0
15,17,2012-01-01,56.0,38.0,47.0,0.0,23.0,37.0,18.0,0.0,0.0,0.0, ,0.0,0.0,29.83,30.5,5.4,32.0,5.8,01-01-2012,18,35,0
15,17,2012-01-01,56.0,38.0,47.0,0.0,23.0,37.0,18.0,0.0,0.0,0.0, ,0.0,0.0,29.83,30.5,5.4,32.0,5.8,01-01-2012,18,36,0
15,17,2012-01-01,56.0,38.0,47.0,0.0,23.0,37.0,18.0,0.0,0.0,0.0, ,0.0,0.0,29.83,30.5,5.4,32.0,5.8,01-01-2012,18,37,17
15,17,2012-01-01,56.0,38.0,47.0,0.0,23.0,37.0,18.0,0.0,0.0,0.0, ,0.0,0.0,29.83,30.5,5.4,32.0,5.8,01-01-2012,18,38,0
15,17,2012-01-01,56.0,38.0,47.0,0.0,23.0,37.0,18.0,0.0,0.0,0.0, ,0.0,0.0,29.83,30.5,5.4,32.0,5.8,01-01-2012,18,39,0
15,17,2012-01-01,56.0,38.0,47.0,0.0,23.0,37.0,18.0,0.0,0.0,0.0, ,0.0,0.0,29.83,30.5,5.4,32.0,5.8,01-01-2012,18,40,0
15,17,2012-01-01,56.0,38.0,47.0,0.0,23.0,37.0,18.0,0.0,0.0,0.0, ,0.0,0.0,29.83,30.5,5.4,32.0,5.8,01-01-2012,18,41,0
15,17,2012-01-01,56.0,38.0,47.0,0.0,23.0,37.0,18.0,0.0,0.0,0.0, ,0.0,0.0,29.83,30.5,5.4,32.0,5.8,01-01-2012,18,42,0
15,17,2012-01-01,56.0,38.0,47.0,0.0,23.0,37.0,18.0,0.0,0.0,0.0, ,0.0,0.0,29.83,30.5,5.4,32.0,5.8,01-01-2012,18,43,0
15,17,2012-01-01,56.0,38.0,47.0,0.0,23.0,37.0,18.0,0.0,0.0,0.0, ,0.0,0.0,29.83,30.5,5.4,32.0,5.8,01-01-2012,18,44,0
15,17,2012-01-01,56.0,38.0,47.0,0.0,23.0,37.0,18.0,0.0,0.0,0.0, ,0.0,0.0,29.83,30.5,5.4,32.0,5.8,01-01-2012,18,45,0
15,17,2012-01-01,56.0,38.0,47.0,0.0,23.0,37.0,18.0,0.0,0.0,0.0, ,0.0,0.0,29.83,30.5,5.4,32.0,5.8,01-01-2012,18,46,0
15,17,2012-01-01,56.0,38.0,47.0,0.0,23.0,37.0,18.0,0.0,0.0,0.0, ,0.0,0.0,29.83,30.5,5.4,32.0,5.8,01-01-2012,18,47,0
15,17,2012-01-01,56.0,38.0,47.0,0.0,23.0,37.0,18.0,0.0,0.0,0.0, ,0.0,0.0,29.83,30.5,5.4,32.0,5.8,01-01-2012,18,48,0
15,17,2012-01-01,56.0,38.0,47.0,0.0,23.0,37.0,18.0,0.0,0.0,0.0, ,0.0,0.0,29.83,30.5,5.4,32.0,5.8,01-01-2012,18,49,0
15,17,2012-01-01,56.0,38.0,47.0,0.0,23.0,37.0,18.0,0.0,0.0,0.0, ,0.0,0.0,29.83,30.5,5.4,32.0,5.8,01-01-2012,18,50,0
15,17,2012-01-01,56.0,38.0,47.0,0.0,23.0,37.0,18.0,0.0,0.0,0.0, ,0.0,0.0,29.83,30.5,5.4,32.0,5.8,01-01-2012,18,51,0
15,17,2012-01-01,56.0,38.0,47.0,0.0,23.0,37.0,18.0,0.0,0.0,0.0, ,0.0,0.0,29.83,30.5,5.4,32.0,5.8,01-01-2012,18,52,0
15,17,2012-01-01,56.0,38.0,47.0,0.0,23.0,37.0,18.0,0.0,0.0,0.0, ,0.0,0.0,29.83,30.5,5.4,32.0,5.8,01-01-2012,18,53,0
15,17,2012-01-01,56.0,38.0,47.0,0.0,23.0,37.0,18.0,0.0,0.0,0.0, ,0.0,0.0,29.83,30.5,5.4,32.0,5.8,01-01-2012,18,54,0
15,17,2012-01-01,56.0,38.0,47.0,0.0,23.0,37.0,18.0,0.0,0.0,0.0, ,0.0,0.0,29.83,30.5,5.4,32.0,5.8,01-01-2012,18,55,0
15,17,2012-01-01,56.0,38.0,47.0,0.0,23.0,37.0,18.0,0.0,0.0,0.0, ,0.0,0.0,29.83,30.5,5.4,32.0,5.8,01-01-2012,18,56,0
15,17,2012-01-01,56.0,38.0,47.0,0.0,23.0,37.0,18.0,0.0,0.0,0.0, ,0.0,0.0,29.83,30.5,5.4,32.0,5.8,01-01-2012,18,57,0
15,17,2012-01-01,56.0,38.0,47.0,0.0,23.0,37.0,18.0,0.0,0.0,0.0, ,0.0,0.0,29.83,30.5,5.4,32.0,5.8,01-01-2012,18,58,0
15,17,2012-01-01,56.0,38.0,47.0,0.0,23.0,37.0,18.0,0.0,0.0,0.0, ,0.0,0.0,29.83,30.5,5.4,32.0,5.8,01-01-2012,18,59,0
15,17,2012-01-01,56.0,38.0,47.0,0.0,23.0,37.0,18.0,0.0,0.0,0.0, ,0.0,0.0,29.83,30.5,5.4,32.0,5.8,01-01-2012,18,60,0
15,17,2012-01-01,56.0,38.0,47.0,0.0,23.0,37.0,18.0,0.0,0.0,0.0, ,0.0,0.0,29.83,30.5,5.4,32.0,5.8,01-01-2012,18,61,0
15,17,2012-01-01,56.0,38.0,47.0,0.0,23.0,37.0,18.0,0.0,0.0,0.0, ,0.0,0.0,29.83,30.5,5.4,32.0,5.8,01-01-2012,18,62,0
15,17,2012-01-01,56.0,38.0,47.0,0.0,23.0,37.0,18.0,0.0,0.0,0.0, ,0.0,0.0,29.83,30.5,5.4,32.0,5.8,01-01-2012,18,63,0
15,17,2012-01-01,56.0,38.0,47.0,0.0,23.0,37.0,18.0,0.0,0.0,0.0, ,0.0,0.0,29.83,30.5,5.4,32.0,5.8,01-01-2012,18,64,0
15,17,2012-01-01,56.0,38.0,47.0,0.0,23.0,37.0,18.0,0.0,0.0,0.0, ,0.0,0.0,29.83,30.5,5.4,32.0,5.8,01-01-2012,18,65,0
15,17,2012-01-01,56.0,38.0,47.0,0.0,23.0,37.0,18.0,0.0,0.0,0.0, ,0.0,0.0,29.83,30.5,5.4,32.0,5.8,01-01-2012,18,66,0
15,17,2012-01-01,56.0,38.0,47.0,0.0,23.0,37.0,18.0,0.0,0.0,0.0, ,0.0,0.0,29.83,30.5,5.4,32.0,5.8,01-01-2012,18,67,0
15,17,2012-01-01,56.0,38.0,47.0,0.0,23.0,37.0,18.0,0.0,0.0,0.0, ,0.0,0.0,29.83,30.5,5.4,32.0,5.8,01-01-2012,18,68,0
15,17,2012-01-01,56.0,38.0,47.0,0.0,23.0,37.0,18.0,0.0,0.0,0.0, ,0.0,0.0,29.83,30.5,5.4,32.0,5.8,01-01-2012,18,69,0
15,17,2012-01-01,56.0,38.0,47.0,0.0,23.0,37.0,18.0,0.0,0.0,0.0, ,0.0,0.0,29.83,30.5,5.4,32.0,5.8,01-01-2012,18,70,0
15,17,2012-01-01,56.0,38.0,47.0,0.0,23.0,37.0,18.0,0.0,0.0,0.0, ,0.0,0.0,29.83,30.5,5.4,32.0,5.8,01-01-2012,18,71,0
15,17,2012-01-01,56.0,38.0,47.0,0.0,23.0,37.0,18.0,0.0,0.0,0.0, ,0.0,0.0,29.83,30.5,5.4,32.0,5.8,01-01-2012,18,72,0
15,17,2012-01-01,56.0,38.0,47.0,0.0,23.0,37.0,18.0,0.0,0.0,0.0, ,0.0,0.0,29.83,30.5,5.4,32.0,5.8,01-01-2012,18,73,0
15,17,2012-01-01,56.0,38.0,47.0,0.0,23.0,37.0,18.0,0.0,0.0,0.0, ,0.0,0.0,29.83,30.5,5.4,32.0,5.8,01-01-2012,18,74,0
15,17,2012-01-01,56.0,38.0,47.0,0.0,23.0,37.0,18.0,0.0,0.0,0.0, ,0.0,0.0,29.83,30.5,5.4,32.0,5.8,01-01-2012,18,75,0
15,17,2012-01-01,56.0,38.0,47.0,0.0,23.0,37.0,18.0,0.0,0.0,0.0, ,0.0,0.0,29.83,30.5,5.4,32.0,5.8,01-01-2012,18,76,0
15,17,2012-01-01,56.0,38.0,47.0,0.0,23.0,37.0,18.0,0.0,0.0,0.0, ,0.0,0.0,29.83,30.5,5.4,32.0,5.8,01-01-2012,18,77,0
15,17,2012-01-01,56.0,38.0,47.0,0.0,23.0,37.0,18.0,0.0,0.0,0.0, ,0.0,0.0,29.83,30.5,5.4,32.0,5.8,01-01-2012,18,78,0
15,17,2012-01-01,56.0,38.0,47.0,0.0,23.0,37.0,18.0,0.0,0.0,0.0, ,0.0,0.0,29.83,30.5,5.4,32.0,5.8,01-01-2012,18,79,0
15,17,2012-01-01,56.0,38.0,47.0,0.0,23.0,37.0,18.0,0.0,0.0,0.0, ,0.0,0.0,29.83,30.5,5.4,32.0,5.8,01-01-2012,18,80,0
15,17,2012-01-01,56.0,38.0,47.0,0.0,23.0,37.0,18.0,0.0,0.0,0.0, ,0.0,0.0,29.83,30.5,5.4,32.0,5.8,01-01-2012,18,81,0
15,17,2012-01-01,56.0,38.0,47.0,0.0,23.0,37.0,18.0,0.0,0.0,0.0, ,0.0,0.0,29.83,30.5,5.4,32.0,5.8,01-01-2012,18,82,0
15,17,2012-01-01,56.0,38.0,47.0,0.0,23.0,37.0,18.0,0.0,0.0,0.0, ,0.0,0.0,29.83,30.5,5.4,32.0,5.8,01-01-2012,18,83,0
15,17,2012-01-01,56.0,38.0,47.0,0.0,23.0,37.0,18.0,0.0,0.0,0.0, ,0.0,0.0,29.83,30.5,5.4,32.0,5.8,01-01-2012,18,84,0
15,17,2012-01-01,56.0,38.0,47.0,0.0,23.0,37.0,18.0,0.0,0.0,0.0, ,0.0,0.0,29.83,30.5,5.4,32.0,5.8,01-01-2012,18,85,0
15,17,2012-01-01,56.0,38.0,47.0,0.0,23.0,37.0,18.0,0.0,0.0,0.0, ,0.0,0.0,29.83,30.5,5.4,32.0,5.8,01-01-2012,18,86,0
15,17,2012-01-01,56.0,38.0,47.0,0.0,23.0,37.0,18.0,0.0,0.0,0.0, ,0.0,0.0,29.83,30.5,5.4,32.0,5.8,01-01-2012,18,87,0
15,17,2012-01-01,56.0,38.0,47.0,0.0,23.0,37.0,18.0,0.0,0.0,0.0, ,0.0,0.0,29.83,30.5,5.4,32.0,5.8,01-01-2012,18,88,0
15,17,2012-01-01,56.0,38.0,47.0,0.0,23.0,37.0,18.0,0.0,0.0,0.0, ,0.0,0.0,29.83,30.5,5.4,32.0,5.8,01-01-2012,18,89,0
15,17,2012-01-01,56.0,38.0,47.0,0.0,23.0,37.0,18.0,0.0,0.0,0.0, ,0.0,0.0,29.83,30.5,5.4,32.0,5.8,01-01-2012,18,90,0
15,17,2012-01-01,56.0,38.0,47.0,0.0,23.0,37.0,18.0,0.0,0.0,0.0, ,0.0,0.0,29.83,30.5,5.4,32.0,5.8,01-01-2012,18,91,0
15,17,2012-01-01,56.0,38.0,47.0,0.0,23.0,37.0,18.0,0.0,0.0,0.0, ,0.0,0.0,29.83,30.5,5.4,32.0,5.8,01-01-2012,18,92,0
15,17,2012-01-01,56.0,38.0,47.0,0.0,23.0,37.0,18.0,0.0,0.0,0.0, ,0.0,0.0,29.83,30.5,5.4,32.0,5.8,01-01-2012,18,93,0
15,17,2012-01-01,56.0,38.0,47.0,0.0,23.0,37.0,18.0,0.0,0.0,0.0, ,0.0,0.0,29.83,30.5,5.4,32.0,5.8,01-01-2012,18,94,0
15,17,2012-01-01,56.0,38.0,47.0,0.0,23.0,37.0,18.0,0.0,0.0,0.0, ,0.0,0.0,29.83,30.5,5.4,32.0,5.8,01-01-2012,18,95,0
15,17,2012-01-01,56.0,38.0,47.0,0.0,23.0,37.0,18.0,0.0,0.0,0.0, ,0.0,0.0,29.83,30.5,5.4,32.0,5.8,01-01-2012,18,96,0
15,17,2012-01-01,56.0,38.0,47.0,0.0,23.0,37.0,18.0,0.0,0.0,0.0, ,0.0,0.0,29.83,30.5,5.4,32.0,5.8,01-01-2012,18,97,0
15,17,2012-01-01,56.0,38.0,47.0,0.0,23.0,37.0,18.0,0.0,0.0,0.0, ,0.0,0.0,29.83,30.5,5.4,32.0,5.8,01-01-2012,18,98,0
15,17,2012-01-01,56.0,38.0,47.0,0.0,23.0,37.0,18.0,0.0,0.0,0.0, ,0.0,0.0,29.83,30.5,5.4,32.0,5.8,01-01-2012,18,99,0
15,17,2012-01-01,56.0,38.0,47.0,0.0,23.0,37.0,18.0,0.0,0.0,0.0, ,0.0,0.0,29.83,30.5,5.4,32.0,5.8,01-01-2012,18,100,0
15,17,2012-01-01,56.0,38.0,47.0,0.0,23.0,37.0,18.0,0.0,0.0,0.0, ,0.0,0.0,29.83,30.5,5.4,32.0,5.8,01-01-2012,18,101,0
15,17,2012-01-01,56.0,38.0,47.0,0.0,23.0,37.0,18.0,0.0,0.0,0.0, ,0.0,0.0,29.83,30.5,5.4,32.0,5.8,01-01-2012,18,102,0
15,17,2012-01-01,56.0,38.0,47.0,0.0,23.0,37.0,18.0,0.0,0.0,0.0, ,0.0,0.0,29.83,30.5,5.4,32.0,5.8,01-01-2012,18,103,0
15,17,2012-01-01,56.0,38.0,47.0,0.0,23.0,37.0,18.0,0.0,0.0,0.0, ,0.0,0.0,29.83,30.5,5.4,32.0,5.8,01-01-2012,18,104,0
15,17,2012-01-01,56.0,38.0,47.0,0.0,23.0,37.0,18.0,0.0,0.0,0.0, ,0.0,0.0,29.83,30.5,5.4,32.0,5.8,01-01-2012,18,105,0
15,17,2012-01-01,56.0,38.0,47.0,0.0,23.0,37.0,18.0,0.0,0.0,0.0, ,0.0,0.0,29.83,30.5,5.4,32.0,5.8,01-01-2012,18,106,0
15,17,2012-01-01,56.0,38.0,47.0,0.0,23.0,37.0,18.0,0.0,0.0,0.0, ,0.0,0.0,29.83,30.5,5.4,32.0,5.8,01-01-2012,18,107,0
15,17,2012-01-01,56.0,38.0,47.0,0.0,23.0,37.0,18.0,0.0,0.0,0.0, ,0.0,0.0,29.83,30.5,5.4,32.0,5.8,01-01-2012,18,108,0
15,17,2012-01-01,56.0,38.0,47.0,0.0,23.0,37.0,18.0,0.0,0.0,0.0, ,0.0,0.0,29.83,30.5,5.4,32.0,5.8,01-01-2012,18,109,0
15,17,2012-01-01,56.0,38.0,47.0,0.0,23.0,37.0,18.0,0.0,0.0,0.0, ,0.0,0.0,29.83,30.5,5.4,32.0,5.8,01-01-2012,18,110,0
15,17,2012-01-01,56.0,38.0,47.0,0.0,23.0,37.0,18.0,0.0,0.0,0.0, ,0.0,0.0,29.83,30.5,5.4,32.0,5.8,01-01-2012,18,111,0
13,15,2012-01-01,48.0,26.0,37.0,16.0,35.0,38.0,28.0,0.0,718.0,1621.0,RA FG+ FZFG BR,0.0,0.09,29.53,29.89,2.5,17.0,3.8,01-01-2012,19,1,0
13,15,2012-01-01,48.0,26.0,37.0,16.0,35.0,38.0,28.0,0.0,718.0,1621.0,RA FG+ FZFG BR,0.0,0.09,29.53,29.89,2.5,17.0,3.8,01-01-2012,19,2,0
13,15,2012-01-01,48.0,26.0,37.0,16.0,35.0,38.0,28.0,0.0,718.0,1621.0,RA FG+ FZFG BR,0.0,0.09,29.53,29.89,2.5,17.0,3.8,01-01-2012,19,3,0
13,15,2012-01-01,48.0,26.0,37.0,16.0,35.0,38.0,28.0,0.0,718.0,1621.0,RA FG+ FZFG BR,0.0,0.09,29.53,29.89,2.5,17.0,3.8,01-01-2012,19,4,0
13,15,2012-01-01,48.0,26.0,37.0,16.0,35.0,38.0,28.0,0.0,718.0,1621.0,RA FG+ FZFG BR,0.0,0.09,29.53,29.89,2.5,17.0,3.8,01-01-2012,19,5,0
13,15,2012-01-01,48.0,26.0,37.0,16.0,35.0,38.0,28.0,0.0,718.0,1621.0,RA FG+ FZFG BR,0.0,0.09,29.53,29.89,2.5,17.0,3.8,01-01-2012,19,6,0
13,15,2012-01-01,48.0,26.0,37.0,16.0,35.0,38.0,28.0,0.0,718.0,1621.0,RA FG+ FZFG BR,0.0,0.09,29.53,29.89,2.5,17.0,3.8,01-01-2012,19,7,0
13,15,2012-01-01,48.0,26.0,37.0,16.0,35.0,38.0,28.0,0.0,718.0,1621.0,RA FG+ FZFG BR,0.0,0.09,29.53,29.89,2.5,17.0,3.8,01-01-2012,19,8,0
13,15,2012-01-01,48.0,26.0,37.0,16.0,35.0,38.0,28.0,0.0,718.0,1621.0,RA FG+ FZFG BR,0.0,0.09,29.53,29.89,2.5,17.0,3.8,01-01-2012,19,9,0
13,15,2012-01-01,48.0,26.0,37.0,16.0,35.0,38.0,28.0,0.0,718.0,1621.0,RA FG+ FZFG BR,0.0,0.09,29.53,29.89,2.5,17.0,3.8,01-01-2012,19,10,0
13,15,2012-01-01,48.0,26.0,37.0,16.0,35.0,38.0,28.0,0.0,718.0,1621.0,RA FG+ FZFG BR,0.0,0.09,29.53,29.89,2.5,17.0,3.8,01-01-2012,19,11,0
13,15,2012-01-01,48.0,26.0,37.0,16.0,35.0,38.0,28.0,0.0,718.0,1621.0,RA FG+ FZFG BR,0.0,0.09,29.53,29.89,2.5,17.0,3.8,01-01-2012,19,12,0
13,15,2012-01-01,48.0,26.0,37.0,16.0,35.0,38.0,28.0,0.0,718.0,1621.0,RA FG+ FZFG BR,0.0,0.09,29.53,29.89,2.5,17.0,3.8,01-01-2012,19,13,0
13,15,2012-01-01,48.0,26.0,37.0,16.0,35.0,38.0,28.0,0.0,718.0,1621.0,RA FG+ FZFG BR,0.0,0.09,29.53,29.89,2.5,17.0,3.8,01-01-2012,19,14,0
13,15,2012-01-01,48.0,26.0,37.0,16.0,35.0,38.0,28.0,0.0,718.0,1621.0,RA FG+ FZFG BR,0.0,0.09,29.53,29.89,2.5,17.0,3.8,01-01-2012,19,15,0
13,15,2012-01-01,48.0,26.0,37.0,16.0,35.0,38.0,28.0,0.0,718.0,1621.0,RA FG+ FZFG BR,0.0,0.09,29.53,29.89,2.5,17.0,3.8,01-01-2012,19,16,21
13,15,2012-01-01,48.0,26.0,37.0,16.0,35.0,38.0,28.0,0.0,718.0,1621.0,RA FG+ FZFG BR,0.0,0.09,29.53,29.89,2.5,17.0,3.8,01-01-2012,19,17,0
13,15,2012-01-01,48.0,26.0,37.0,16.0,35.0,38.0,28.0,0.0,718.0,1621.0,RA FG+ FZFG BR,0.0,0.09,29.53,29.89,2.5,17.0,3.8,01-01-2012,19,18,0
13,15,2012-01-01,48.0,26.0,37.0,16.0,35.0,38.0,28.0,0.0,718.0,1621.0,RA FG+ FZFG BR,0.0,0.09,29.53,29.89,2.5,17.0,3.8,01-01-2012,19,19,0
13,15,2012-01-01,48.0,26.0,37.0,16.0,35.0,38.0,28.0,0.0,718.0,1621.0,RA FG+ FZFG BR,0.0,0.09,29.53,29.89,2.5,17.0,3.8,01-01-2012,19,20,0
13,15,2012-01-01,48.0,26.0,37.0,16.0,35.0,38.0,28.0,0.0,718.0,1621.0,RA FG+ FZFG BR,0.0,0.09,29.53,29.89,2.5,17.0,3.8,01-01-2012,19,21,0
13,15,2012-01-01,48.0,26.0,37.0,16.0,35.0,38.0,28.0,0.0,718.0,1621.0,RA FG+ FZFG BR,0.0,0.09,29.53,29.89,2.5,17.0,3.8,01-01-2012,19,22,0
13,15,2012-01-01,48.0,26.0,37.0,16.0,35.0,38.0,28.0,0.0,718.0,1621.0,RA FG+ FZFG BR,0.0,0.09,29.53,29.89,2.5,17.0,3.8,01-01-2012,19,23,0
